LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,DATETIME,WTCPUE,NUMCPUE,COMMON,SCIENTIFIC,SID,BOT_DEPTH,BOT_TEMP,SURF_TEMP,VESSEL,CRUISE,HAUL
52.66743,-169.92069,9-Jan,210,2015,5/27/2015 16:37,1.5074,1.307,mud skate,Bathyraja taranetzi,455,244,4.4,6.2,143,201501,1
52.66743,-169.92069,9-Jan,210,2015,5/27/2015 16:37,0.0401,0.4357,Alaska skate,Bathyraja parmifera,471,244,4.4,6.2,143,201501,1
52.66743,-169.92069,9-Jan,210,2015,5/27/2015 16:37,7.0184,6.0992,arrowtooth flounder,Atheresthes stomias,10110,244,4.4,6.2,143,201501,1
52.66743,-169.92069,9-Jan,210,2015,5/27/2015 16:37,0.02,0.8713,sawback poacher,Leptagonus frenatus,20006,244,4.4,6.2,143,201501,1
52.66743,-169.92069,9-Jan,210,2015,5/27/2015 16:37,0.1028,0.8713,darkfin sculpin,Malacocottus zonurus,21341,244,4.4,6.2,143,201501,1
52.66743,-169.92069,9-Jan,210,2015,5/27/2015 16:37,0.1368,2.1783,spectacled sculpin,Triglops scepticus,21354,244,4.4,6.2,143,201501,1
52.66743,-169.92069,9-Jan,210,2015,5/27/2015 16:37,16.3327,10.0201,Pacific cod,Gadus macrocephalus,21720,244,4.4,6.2,143,201501,1
52.66743,-169.92069,9-Jan,210,2015,5/27/2015 16:37,1.2285,2.1783,walleye pollock,Gadus chalcogrammus,21740,244,4.4,6.2,143,201501,1
52.66743,-169.92069,9-Jan,210,2015,5/27/2015 16:37,0.0044,0.4357,goldeneye snailfish,Allocareproctus unangas,22274,244,4.4,6.2,143,201501,1
52.66743,-169.92069,9-Jan,210,2015,5/27/2015 16:37,0.8626,1.307,Pacific ocean perch,Sebastes alutus,30060,244,4.4,6.2,143,201501,1
52.66743,-169.92069,9-Jan,210,2015,5/27/2015 16:37,0.129,0.4357,egg yolk jelly,Phacellophora camtschatica,40505,244,4.4,6.2,143,201501,1
